# multi-word expressions (M1): target phrase -> original lexeme(s); lang=asm; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
অসাৰ মূরতিবোৰৰ	H1892	hbo:1892	fertility	1.0	2	eflomal
অসীম পরেম	H2617	hbo:2617	fertility	1.0	8	eflomal
অসীম পরেমৰ	H2617	hbo:2617	fertility	1.0	2	eflomal
অসুৰকষিত অংশবোৰ চাবলৈহে	H6172	hbo:6172	fertility	1.0	2	eflomal
অহিতে পাপ	H2398	hbo:2398	fertility	1.0	11	eflomal
অহিতে সাকষয দিছে	G2649	grc:2649	fertility	1.0	2	eflomal
অৰকীযা চীনীযা	H6208	hbo:6208	fertility	1.0	2	eflomal
অৰণোন নদীৰ	H0769	hbo:0769	fertility	1.0	4	eflomal
অৰাম নহৰযিম	H0763	hbo:0763	fertility	1.0	2	eflomal
অৰামীযা ভাষাৰে	H0762	hbo:0762	fertility	1.0	3	eflomal
অৰামীযা সৈনযৰ	H0758	hbo:0758	fertility	1.0	2	eflomal
অৱশযে পৰাণদণড	H4191	hbo:4191	fertility	1.0	2	eflomal
অৱশিষট থাকিল	H7604	hbo:7604	fertility	1.0	2	eflomal
অৱশিষট বৃততানত	H3499	hbo:3499	fertility	1.0	9	eflomal
অৱশিষট বৃততানতৰ	H3499	hbo:3499	fertility	1.0	5	eflomal
অৱশিষট ভাগ	H7611	hbo:7611	fertility	1.0	8	eflomal
অৱশিষট ভাগক	H7611	hbo:7611	fertility	1.0	10	eflomal
অৱশিষট ভাগলৈ	H7611	hbo:7611	fertility	1.0	2	eflomal
অৱশিষট ভাগে	H7611	hbo:7611	fertility	1.0	3	eflomal
আঁঠুকাঢি পৰণিপাত	H7812	hbo:7812a	fertility	1.0	2	eflomal
আকরমণ পৰাজয	H5221	hbo:5221	fertility	1.0	2	eflomal
আকাশ বাণী	G5456	grc:5456	fertility	1.0	3	eflomal
আকাশ মণডল	H8064	hbo:8064	fertility	1.0	50	eflomal
আকাশ মণডলক	H8064	hbo:8064	fertility	1.0	6	eflomal
আকাশ মণডলত	H8064	hbo:8064	fertility	1.0	3	eflomal
আকাশ মণডলে	H8064	hbo:8064	fertility	1.0	3	eflomal
আকাশ মণডলৰ	H8064	hbo:8064	fertility	1.0	16	eflomal
আগত লগাই পান	G4222	grc:4222	fertility	1.0	2	eflomal
আগত শপত খাই	H7650	hbo:7650	fertility	1.0	2	eflomal
আগত শুভবারতা পৰচাৰ	G2097	grc:2097	fertility	1.0	2	eflomal
আগত শুভবাৰতা ঘোষণা	G2097	grc:2097	fertility	1.0	3	eflomal
আগত শুভবাৰতা পৰচাৰ	G2097	grc:2097	fertility	1.0	4	eflomal
আগবঢোৱা নৈবেদয	H8641	hbo:8641	fertility	1.0	2	eflomal
আগেদি গমন	H5674	hbo:5674	fertility	1.0	2	eflomal
আগেযে কৈছিলোঁ	G4302	grc:4302	fertility	1.0	2	eflomal
আঙঠা ধৰা	H4289	hbo:4289	fertility	1.0	6	eflomal
আঙঠি গঢাবা	H2885	hbo:2885	fertility	1.0	2	eflomal
আঙুল ডাঠ	H5672	hbo:5672	fertility	1.0	2	eflomal
আচেৰা দেৱীৰ	H0842	hbo:0842	fertility	1.0	2	eflomal
আচেৰা মুৰততি	H0842	hbo:0842	fertility	1.0	2	eflomal
আচেৰা মুৰততিবোৰ	H0842	hbo:0842	fertility	1.0	6	eflomal
আচেৰা মুৰততিবোৰক	H0842	hbo:0842	fertility	1.0	2	eflomal
আচেৰা মূরতি	H0842	hbo:0842	fertility	1.0	2	eflomal
আচেৰা মূৰততিবোৰ	H0842	hbo:0842	fertility	1.0	4	eflomal
আচেৰা মূৰতি	H0842	hbo:0842	fertility	1.0	2	eflomal
আচৰিত কারযৰ	H6381	hbo:6381	fertility	1.0	5	eflomal
আচৰিত কাৰযবোৰ	H6381	hbo:6381	fertility	1.0	5	eflomal
আচৰিত কাৰযবোৰৰ	H6381	hbo:6381	fertility	1.0	2	eflomal
আচৰিত কৰম	H6381	hbo:6381	fertility	1.0	2	eflomal
আচৰিত কৰমবোৰ	H6381	hbo:6381	fertility	1.0	2	eflomal
আচৰিত চিন	G4592	grc:4592	fertility	1.0	11	eflomal
আচৰিত চিন দেখুৱাইছিল	G4592	grc:4592	fertility	1.0	2	eflomal
আচৰিত চিন দেখুৱালে	G4592	grc:4592	fertility	1.0	2	eflomal
আচৰিত চিনৰ	G4592	grc:4592	fertility	1.0	2	eflomal
আচৰিত মানিব	H8074	hbo:8074	fertility	1.0	2	eflomal
আজঞা উলঙঘন	G1785	grc:1785	fertility	1.0	2	eflomal
আজঞা দিছিলোঁ	H6680	hbo:6680	fertility	1.0	3	eflomal
আজঞা দিছো	H6680	hbo:6680	fertility	1.0	5	eflomal
আজঞা দিলে	G2753	grc:2753	fertility	1.0	2	eflomal
আজঞা দিলোঁ	H6680	hbo:6680	fertility	1.0	4	eflomal
আজঞা নমনা	G0545	grc:545	fertility	1.0	2	eflomal
আজঞা পতর	H1881	hbo:1881	fertility	1.0	2	eflomal
আজঞা পালন	H4687	hbo:4687	fertility	1.0	6	eflomal
আটদৰ মৰণা	H0329	hbo:0329b	fertility	1.0	2	eflomal
আটাই বসতুৰ	H3605	hbo:3605	fertility	1.0	2	eflomal
আটাইতকৈ সৰু	G3398	grc:3398	fertility	1.0	2	eflomal
আতমা সথিতি	H7307	hbo:7307	fertility	1.0	6	eflomal
আতৰত ৰাখিব	H5462	hbo:5462	fertility	1.0	3	eflomal
আদেশ দিযাৰ	G4929	grc:4929	fertility	1.0	2	eflomal
আদেশ দিলোঁ	H6680	hbo:6680	fertility	1.0	2	eflomal
আন দেশলৈ ল	G0589	grc:589	fertility	1.0	2	eflomal
আননদ গান	H7442	hbo:7442	fertility	1.0	3	eflomal
আননদ গানেৰে	H7440	hbo:7440	fertility	1.0	2	eflomal
আপদ ফানদ নিৰূপিত	H6341	hbo:6341	fertility	1.0	2	eflomal
আপুনি ইচছা	G2309	grc:2309	fertility	1.0	2	eflomal
আপুনি কৈছে	G3004	grc:3004	fertility	1.0	2	eflomal
আপুনি গাগৰি গতাই	G5007	grc:5007	fertility	1.0	2	eflomal
আপুনি জানে	G1492	grc:1492	fertility	1.0	2	eflomal
আপোনালোকলৈ লিখিছোঁ	G1125	grc:1125	fertility	1.0	4	eflomal
আপোনালোকলৈ লিখিলোঁ	G1125	grc:1125	fertility	1.0	4	eflomal
আপোনালোকে কাৰযত	H4916	hbo:4916	fertility	1.0	2	eflomal
আপোনালোকে চিনি	G1492	grc:1492	fertility	1.0	2	eflomal
আপোনালোকে জানিব	G1492	grc:1492	fertility	1.0	2	eflomal
আপোনালোকে জানে	G1492	grc:1492	fertility	1.0	13	eflomal
আপোনালোকে নাজানে	G1492	grc:1492	fertility	1.0	6	eflomal
আপোনালোকে নাযক	G2233	grc:2233	fertility	1.0	2	eflomal
আপোনালোকে ভোজন	H0398	hbo:0398	fertility	1.0	2	eflomal
আমাৰ আছে	G2192	grc:2192	fertility	1.0	4	eflomal
আমোদ পরমোদৰ	H8057	hbo:8057	fertility	1.0	2	eflomal
আলফযৰ পুতেক	G0256	grc:256	fertility	1.0	4	eflomal
আলেকজেনদৰিযা নগৰৰ	G0222	grc:222	fertility	1.0	2	eflomal
আশরয শিলা	H2620	hbo:2620	fertility	1.0	2	eflomal
আশৰয লৈছোঁ	H2620	hbo:2620	fertility	1.0	2	eflomal
আশৰয লোৱাই	H2620	hbo:2620	fertility	1.0	2	eflomal
আশৰয সথল	H4268	hbo:4268	fertility	1.0	2	eflomal
আহাৰ খায	H0398	hbo:0398	fertility	1.0	2	eflomal
আহাৰ যোগান	H3899	hbo:3899	fertility	1.0	3	eflomal
আহাৰেৰে তৃপত	H7646	hbo:7646	fertility	1.0	3	eflomal
আহিব আহিব	H0935	hbo:0935	fertility	1.0	3	eflomal
আহিল নামি আহিল	H3381	hbo:3381	fertility	1.0	2	eflomal
ইচছা কৰোঁ	G2309	grc:2309	fertility	1.0	2	eflomal
ইচছা পালন	G2307	grc:2307	fertility	1.0	2	eflomal
ইচছাকৃত দান	H5068	hbo:5068	fertility	1.0	2	eflomal
ইচছামতে এনেই	H5071	hbo:5071	fertility	1.0	3	eflomal
ইচছামতে এনেই দিবৰ অৰথে	H5071	hbo:5071	fertility	1.0	2	eflomal
ইচছাৰে দান	H5068	hbo:5068	fertility	1.0	2	eflomal
ইচিযোন গেবৰত	H6100	hbo:6100	fertility	1.0	2	eflomal
ইতিহাস পুসতকখনত	H5612	hbo:5612	fertility	1.0	9	eflomal
ইফৰযিম অঞচলত	H0669	hbo:0669	fertility	1.0	3	eflomal
ইবৰী ভাষাৰে	H3066	hbo:3066	fertility	1.0	4	eflomal
ইলহাননে গাতীযা	H1663	hbo:1663	fertility	1.0	2	eflomal
ইলিযাচা ইলিযাচাৰ	H0501	hbo:0501	fertility	1.0	2	eflomal
ইলীচাই উততৰ	H0559	hbo:0559	fertility	1.0	3	eflomal
ইলীচাই ক	H0559	hbo:0559	fertility	1.0	5	eflomal
ইলীচাই গেহজীক	H1522	hbo:1522	fertility	1.0	2	eflomal
ইসরাযেলীযা ভাইসকলৰ	H0251	hbo:0251	fertility	1.0	2	eflomal
ইসরাযেলীযা ভাইৰ	H0251	hbo:0251	fertility	1.0	2	eflomal
ইহুদী ইহুদী	G2453	grc:2453	fertility	1.0	3	eflomal
ইহুদী সকলে	G2453	grc:2453	fertility	1.0	2	eflomal
ইহুদী সকলেও	G2453	grc:2453	fertility	1.0	2	eflomal
ঈশবৰক ধনযবাদ	G2168	grc:2168	fertility	1.0	5	eflomal
ঈশবৰক নিনদা	G0988	grc:988	fertility	1.0	8	eflomal
ঈশবৰত ভাৰসা	H0982	hbo:0982	fertility	1.0	2	eflomal
উগুল থুগুল	G5015	grc:5015	fertility	1.0	3	eflomal
উচছনন ঠাইবোৰত	H2723	hbo:2723	fertility	1.0	2	eflomal
উজবল ৰঙা	G2847	grc:2847	fertility	1.0	2	eflomal
উজবল ৰঙা বৰণীযা	G2847	grc:2847	fertility	1.0	2	eflomal
উজুটি খাই	H3782	hbo:3782	fertility	1.0	3	eflomal
উজুটি খাই পৰিব	H3782	hbo:3782	fertility	1.0	3	eflomal
উজুটি খায	G4350	grc:4350	fertility	1.0	2	eflomal
উজুটি খুউৱা	G4348	grc:4348	fertility	1.0	3	eflomal
উজুটি খোৱা মূঢা	H4383	hbo:4383	fertility	1.0	3	eflomal
উজুতি খাই	H3782	hbo:3782	fertility	1.0	2	eflomal
উঠাৰ লগে লগে	G2117	grc:2117	fertility	1.0	2	eflomal
উঠিবলৈ খাপ	H4609	hbo:4609	fertility	1.0	3	eflomal
উততম খাদয	H6598	hbo:6598	fertility	1.0	3	eflomal
উততম দৰাকষালতা	H8321	hbo:8321	fertility	1.0	2	eflomal
উততম বসতুৰে	H2898	hbo:2898	fertility	1.0	2	eflomal
উততম সোণৰ	H6337	hbo:6337	fertility	1.0	2	eflomal
উততোলনীয উপহাৰ	H8641	hbo:8641	fertility	1.0	5	eflomal
উততোলনীয উপহাৰৰ	H8641	hbo:8641	fertility	1.0	2	eflomal
উততোলনীয কৰিবা	H8641	hbo:8641	fertility	1.0	2	eflomal
উততৰ দিশত	H6828	hbo:6828	fertility	1.0	3	eflomal
উততৰ দিশৰ	H6828	hbo:6828	fertility	1.0	12	eflomal
উততৰ ফালে	H6828	hbo:6828	fertility	1.0	16	eflomal
উততৰ লে	H0559	hbo:0559	fertility	1.0	2	eflomal
উততৰাধিকাৰীও হৈছে	G2818	grc:2818	fertility	1.0	2	eflomal
উদং গাৰে শুদা	H6174	hbo:6174	fertility	1.0	2	eflomal
উদদেশযে অগনিকৃত উপহাৰ	H0801	hbo:0801	fertility	1.0	4	eflomal
উদধাৰ পাব	G4982	grc:4982	fertility	1.0	2	eflomal
উননতি লাভ	H6743	hbo:6743	fertility	1.0	3	eflomal
উপচি পৰিবলৈ	G4052	grc:4052	fertility	1.0	2	eflomal
উপচি পৰে	G4052	grc:4052	fertility	1.0	6	eflomal
উপদেশ উপদেশ	G1321	grc:1321	fertility	1.0	2	eflomal
উপদেশ দি	G1321	grc:1321	fertility	1.0	11	eflomal
উপদেশ দিবলৈ	G1321	grc:1321	fertility	1.0	7	eflomal
উপবাস নিৰূপণ	H6685	hbo:6685	fertility	1.0	2	eflomal
উপযুকত সময পদধতি	H6256	hbo:6256	fertility	1.0	2	eflomal
উপহাৰ গৰহণ	H4503	hbo:4503	fertility	1.0	2	eflomal
উপহাৰ ভূমিৰ	H8641	hbo:8641	fertility	1.0	4	eflomal
উপায বিচাৰি ফুৰিছে	G2212	grc:2212	fertility	1.0	2	eflomal
উপায বিচাৰিলে	G2212	grc:2212	fertility	1.0	6	eflomal
উবুৰি পৰণিপাত	H7812	hbo:7812a	fertility	1.0	2	eflomal
উবুৰি পৰিলোঁ	H5307	hbo:5307	fertility	1.0	2	eflomal
উবুৰি সাষটাঙগে পরণিপাত	H5457	hbo:5457	fertility	1.0	3	eflomal
উভতি আহিবা	H7725	hbo:7725	fertility	1.0	2	eflomal
উভতি আহিল	G5290	grc:5290	fertility	1.0	2	eflomal
উলটি আহিব	H7725	hbo:7725	fertility	1.0	2	eflomal
উলিযাই আনিছিলোঁ	H3318	hbo:3318	fertility	1.0	3	eflomal
উলিযাই আনিলে	H3318	hbo:3318	fertility	1.0	7	eflomal
উৎসৰগ মঙগলাৰথক	H8002	hbo:8002	fertility	1.0	3	eflomal
উৰদধলোকত জযধবনি	G5310	grc:5310	fertility	1.0	2	eflomal
এই লিখাও আছে	G1125	grc:1125	fertility	1.0	3	eflomal
এইটো কৰিলা	H2063	hbo:2063	fertility	1.0	2	eflomal
এইবুলি কৈ	H0559	hbo:0559	fertility	1.0	2	eflomal
এইযেই ঘোষণা	H5002	hbo:5002	fertility	1.0	4	eflomal
এওঁকো মনোনীত	H0970	hbo:0977	fertility	1.0	2	eflomal
এওঁলৈ অপেকষা	H6960	hbo:6960	fertility	1.0	2	eflomal
একলহ লৈ	G2765	grc:2765	fertility	1.0	2	eflomal
একেটি পুতৰৰ	H3173	hbo:3173	fertility	1.0	3	eflomal
একেথৰে চাই	G0816	grc:816	fertility	1.0	6	eflomal
একেলগ গৰভৱতী	H2029	hbo:2029	fertility	1.0	2	eflomal
একোকে নকবা	H2814	hbo:2814	fertility	1.0	2	eflomal
এগৰাকী ৰোমীযা নাগৰিক	G4514	grc:4514	fertility	1.0	2	eflomal
এঘণটাও পৰ দি থাকিব নোৱাৰিলা	G1127	grc:1127	fertility	1.0	2	eflomal
এচটা শিল	G3037	grc:3037	fertility	1.0	2	eflomal
এচিযা দেশত	G0773	grc:773	fertility	1.0	3	eflomal
এচিযা দেশৰ	G0773	grc:773	fertility	1.0	3	eflomal
এচোব বন	H0231	hbo:0231	fertility	1.0	4	eflomal
এজনী ছোৱালী	H0802	hbo:0802	fertility	1.0	2	eflomal
এজনী মহিলাক	H0802	hbo:0802	fertility	1.0	2	eflomal
এজনে আন	H7453	hbo:7453	fertility	1.0	8	eflomal
এজনো বিনষট	G0622	grc:622	fertility	1.0	2	eflomal
এজোপা ডিমৰু গছ	G4808	grc:4808	fertility	1.0	2	eflomal
এটা মতা মেৰ	H0352	hbo:0352	fertility	1.0	5	eflomal
এটা মতা মেৰ ছাগ	H0352	hbo:0352	fertility	1.0	2	eflomal
এডাল ওলোম জৰী	H0594	hbo:0594	fertility	1.0	2	eflomal
এডোখৰ কাঠ	H6086	hbo:6086	fertility	1.0	5	eflomal
এফোদ বসতৰ	H0646	hbo:0646	fertility	1.0	4	eflomal
এফোদৰ কঁকালত	H2805	hbo:2805	fertility	1.0	2	eflomal
এবছৰীযা মতা মেৰ পোৱালি	H3532	hbo:3532	fertility	1.0	2	eflomal
এবছৰীযা মেৰ ছাগ পোৱালি	H3532	hbo:3532	fertility	1.0	3	eflomal
এবছৰীযা মেৰ পোৱালি	H3532	hbo:3532	fertility	1.0	3	eflomal
এবাটি খুৱায	G4221	grc:4221	fertility	1.0	2	eflomal
এবেন এজৰৰ	H0072	hbo:0072	fertility	1.0	2	eflomal
এযেই ঘোষণা	H5002	hbo:5002	fertility	1.0	2	eflomal
এযোৰ জোতাৰ	H5275	hbo:5275	fertility	1.0	2	eflomal
এহাল যঁজা	H8380	hbo:8380	fertility	1.0	2	eflomal
এৰচ কাঠেৰে সজা	H0730	hbo:0730	fertility	1.0	2	eflomal
ঐননৰ অহীৰা	H0299	hbo:0299	fertility	1.0	3	eflomal
ঐফাৰ মিহি	H5560	hbo:5560	fertility	1.0	2	eflomal
ঐশবৰিক ভাবোকতি পৰচাৰ	G4395	grc:4395	fertility	1.0	5	eflomal
ওখ ঠাইৰ মঠবোৰ	H1116	hbo:1116	fertility	1.0	6	eflomal
ওখ ঠাইৰ মঠবোৰত	H1116	hbo:1116	fertility	1.0	2	eflomal
ওখকৈ চিটীম	H7848	hbo:7848	fertility	1.0	2	eflomal
ওচৰ চাপি আহিছে	H7138	hbo:7138	fertility	1.0	2	eflomal
ওচৰলৈ আনিলে	G4374	grc:4374	fertility	1.0	4	eflomal
ওচৰলৈ মাতি	G4341	grc:4341	fertility	1.0	9	eflomal
ওচৰলৈ মাতি আনি	G4341	grc:4341	fertility	1.0	4	eflomal
ওচৰেদি পাৰ	H5674	hbo:5674	fertility	1.0	2	eflomal
ওচৰেদি যোৱা	H5674	hbo:5674	fertility	1.0	2	eflomal
ওপৰত বিশবাস	G4100	grc:4100	fertility	1.0	4	eflomal
ওপৰতো করুদধ	H0599	hbo:0599	fertility	1.0	2	eflomal
ওপৰলৈ উঠে	H5927	hbo:5927	fertility	1.0	2	eflomal
ওপৰেৰে পাৰ	H5674	hbo:5674	fertility	1.0	2	eflomal
ওফনদি বাগৰি	H1415	hbo:1415	fertility	1.0	2	eflomal
ওবেদ ইদোম	H5654	hbo:5654	fertility	1.0	5	eflomal
ওবেদ ইদোমৰ	H5654	hbo:5654	fertility	1.0	12	eflomal
ওলাই আহিছিল	H3318	hbo:3318	fertility	1.0	4	eflomal
ওলাই আহিছে	H3318	hbo:3318	fertility	1.0	8	eflomal
ওলাই গ ল	G1831	grc:1831	fertility	1.0	3	eflomal
ওলাই যাব	H3318	hbo:3318	fertility	1.0	13	eflomal
ওলাই যোৱা	H3318	hbo:3318	fertility	1.0	8	eflomal
কঁকালত বানধা	H2296	hbo:2296	fertility	1.0	2	eflomal
কইৰা চৰাইৰ	H7124	hbo:7124	fertility	1.0	2	eflomal
ককাযেক ভাযেকৰ	H0251	hbo:0251	fertility	1.0	3	eflomal
ককাযেৰা ভাযেৰাৰ	H0251	hbo:0251	fertility	1.0	2	eflomal
কঠিন বযৱহাৰ	H7287	hbo:7287	fertility	1.0	2	eflomal
কঠিনতা অনুসাৰে	H8307	hbo:8307	fertility	1.0	6	eflomal
কঠিযা পৰিছিল	G4687	grc:4687	fertility	1.0	2	eflomal
কঠোৰ ততবাৱধাযক	H5065	hbo:5065	fertility	1.0	3	eflomal
কঠোৰ পৰিশৰম	H5923	hbo:5923	fertility	1.0	2	eflomal
কথাত মানতি	H0225	hbo:0225	fertility	1.0	2	eflomal
কনান সোমাবা	H3667	hbo:3667	fertility	1.0	2	eflomal
কফীৰা বেৰোতৰ	H3716	hbo:3716	fertility	1.0	2	eflomal
করুচত দিযক	G4717	grc:4717	fertility	1.0	5	eflomal
করুচত দিযা	G4717	grc:4717	fertility	1.0	7	eflomal
করুচত দিলে	G4717	grc:4717	fertility	1.0	2	eflomal
করুচত হত	G4717	grc:4717	fertility	1.0	6	eflomal
কলম সবৰূপে লগোৱা	G1461	grc:1461	fertility	1.0	3	eflomal
কলিজাৰ ওচৰত	H3516	hbo:3516	fertility	1.0	4	eflomal
কলিজাৰ ওচৰত তেলীযা	H3516	hbo:3516	fertility	1.0	5	eflomal
কষতিপূৰণ দিব লাগিব	H7999	hbo:7999	fertility	1.0	2	eflomal
কষতিপূৰণ মুকত	H2670	hbo:2670	fertility	1.0	2	eflomal
কষমতা দিযা	G1325	grc:1325	fertility	1.0	3	eflomal
কষানত সবভাৱী	G1933	grc:1933	fertility	1.0	3	eflomal
কাকতী ফৰিং	H0697	hbo:0697	fertility	1.0	3	eflomal
কাকতী ফৰিঙৰ	H0697	hbo:0697	fertility	1.0	2	eflomal
কাকুতি মিনতি	G3870	grc:3870	fertility	1.0	2	eflomal
কাকো নকবা	G3367	grc:3367	fertility	1.0	3	eflomal
কাকো নিদিবা	G3367	grc:3367	fertility	1.0	2	eflomal
কাচি লগাই	G1407	grc:1407	fertility	1.0	3	eflomal
কাঠত ওলোমাই	G2910	grc:2910	fertility	1.0	2	eflomal
কাঠৰ দুডাল	H6086	hbo:6086	fertility	1.0	4	eflomal
কাঢি লয	H1497	hbo:1497	fertility	1.0	2	eflomal
কাদেচ বৰণেযাৰ	H6947	hbo:6947	fertility	1.0	6	eflomal
কানদিবলৈ ধৰিলে	H1058	hbo:1058	fertility	1.0	9	eflomal
কাননা নগৰত	G2580	grc:2580	fertility	1.0	3	eflomal
কাপোৰ পাৰি	G2440	grc:2440	fertility	1.0	2	eflomal
কাপোৰেৰে মেৰিযাই	G4683	grc:4683	fertility	1.0	2	eflomal
