# multi-word expressions (M1): target phrase -> original lexeme(s); lang=hin; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
अपनी आँखों	H5869	hbo:5869	fertility	1.0	8	eflomal
अपनी इचछा	H5068	hbo:5068	fertility	1.0	2	eflomal
अपनी इचछा भेंट	H5068	hbo:5068	fertility	1.0	2	eflomal
अपनी चराइयों	H4054	hbo:4054	fertility	1.0	11	eflomal
अपनी दृषटि	H5869	hbo:5869	fertility	1.0	2	eflomal
अपनी पतनी	G1135	grc:1135	fertility	1.0	2	eflomal
अपनी बहन	H0269	hbo:0269	fertility	1.0	4	eflomal
अपनी वंशावली	H3187	hbo:3187	fertility	1.0	4	eflomal
अपनी सेना	H5971	hbo:5971	fertility	1.0	2	eflomal
अपने धो	H3526	hbo:3526	fertility	1.0	2	eflomal
अपने धोकर	H3526	hbo:3526	fertility	1.0	2	eflomal
अपने निज	G2398	grc:2398	fertility	1.0	2	eflomal
अपने मन	H3824	hbo:3824	fertility	1.0	3	eflomal
अपराध किया	H2398	hbo:2398	fertility	1.0	4	eflomal
अरघ अलावा चढाए जाएँ	H5262	hbo:5262	fertility	1.0	5	eflomal
अरथात कुल	H4940	hbo:4940	fertility	1.0	3	eflomal
अरपण वसतु	H2764	hbo:2764	fertility	1.0	3	eflomal
अरपण वसतुओं	H2764	hbo:2764	fertility	1.0	2	eflomal
अरवदी समारी	H0721	hbo:0721	fertility	1.0	2	eflomal
अरामी भाषा	H0762	hbo:0762	fertility	1.0	4	eflomal
अरोएर लेकर	H6177	hbo:6177	fertility	1.0	2	eflomal
अवशय कि	G1163	grc:1163	fertility	1.0	2	eflomal
अवसर लगा	G2120	grc:2120	fertility	1.0	2	eflomal
अशतोरेत देवियों	H6253	hbo:6253	fertility	1.0	6	eflomal
अशुदध करती	G2840	grc:2840	fertility	1.0	2	eflomal
अशुदध करे	H2930	hbo:2930	fertility	1.0	2	eflomal
अशुदध हो	H2930	hbo:2930	fertility	1.0	18	eflomal
अशुभ मुहूरततों	H6049	hbo:6049	fertility	1.0	3	eflomal
अशेरा नामक	H0842	hbo:0842	fertility	1.0	2	eflomal
अशेरा नामक मूरतें	H0842	hbo:0842	fertility	1.0	4	eflomal
अहंकारी उनहोंने	H2086	hbo:2086	fertility	1.0	2	eflomal
आँखें आँखें	H5869	hbo:5869	fertility	1.0	2	eflomal
आँखें खुल	G0308	grc:308	fertility	1.0	2	eflomal
आँखें धुंधली	H5869	hbo:5869	fertility	1.0	2	eflomal
आँखें लगी	H5869	hbo:5869	fertility	1.0	3	eflomal
आँधियाँ चलीं	G4215	grc:4215	fertility	1.0	2	eflomal
आँधी पानी	G0417	grc:417	fertility	1.0	4	eflomal
आँसू बहा बहाकर	G1144	grc:1144	fertility	1.0	5	eflomal
आँसू बहाते	H1065	hbo:1065	fertility	1.0	2	eflomal
आऊँगा लौटकर	H7725	hbo:7725	fertility	1.0	2	eflomal
आजञा दे	G3853	grc:3853	fertility	1.0	4	eflomal
आजञा देते	G3853	grc:3853	fertility	1.0	3	eflomal
आजञा देनी	H6680	hbo:6680	fertility	1.0	3	eflomal
आजञा ने	H6680	hbo:6680	fertility	1.0	22	eflomal
आजञा ने दी	H6680	hbo:6680	fertility	1.0	11	eflomal
आजञा मैंने	H6680	hbo:6680	fertility	1.0	3	eflomal
आजञा मैंने दी	H6680	hbo:6680	fertility	1.0	6	eflomal
आजञाएँ ने	H6680	hbo:6680	fertility	1.0	2	eflomal
आतमा समाया	H7307	hbo:7307	fertility	1.0	2	eflomal
आतमिक वरदानों	G4152	grc:4152	fertility	1.0	2	eflomal
आनेवाली पीढी	H1755	hbo:1755	fertility	1.0	3	eflomal
आबेल महोला	H0065	hbo:0065	fertility	1.0	2	eflomal
आराधनालय सरदार	G0752	grc:752	fertility	1.0	2	eflomal
आवरण ढाँपें	H4372	hbo:4372	fertility	1.0	3	eflomal
आशीष दी	H1288	hbo:1288	fertility	1.0	4	eflomal
इचछा अनुसार	G2307	grc:2307	fertility	1.0	2	eflomal
इचछा पूरी	H2656	hbo:2656	fertility	1.0	3	eflomal
इधर उधर घूम	H7751	hbo:7751	fertility	1.0	2	eflomal
इनका अवशय	G1163	grc:1163	fertility	1.0	3	eflomal
इनकार किया	H3985	hbo:3985	fertility	1.0	8	eflomal
इनके गाँव	H2691	hbo:2691	fertility	1.0	11	eflomal
इनके गाँव मिले	H2691	hbo:2691	fertility	1.0	2	eflomal
इनमें गिने	H6485	hbo:6485	fertility	1.0	3	eflomal
इसपानिया जाऊँगा	G4681	grc:4681	fertility	1.0	2	eflomal
इसमें सममति देते	H3289	hbo:3289	fertility	1.0	2	eflomal
इसराएल इसराएल	H3478	hbo:3478	fertility	1.0	2	eflomal
इसराएलियों इसराएलियों	H3478	hbo:3478	fertility	1.0	2	eflomal
इसराएली लोगों	H5971	hbo:5971	fertility	1.0	3	eflomal
इसलिए भेजा	H7971	hbo:7971	fertility	1.0	3	eflomal
उजाड दूँगा	H8077	hbo:8077	fertility	1.0	4	eflomal
उठाई भेंट	H8641	hbo:8641	fertility	1.0	3	eflomal
उठाई भेंटें	H8641	hbo:8641	fertility	1.0	2	eflomal
उठाने भेंट	H8641	hbo:8641	fertility	1.0	2	eflomal
उडते उडते	H5774	hbo:5774	fertility	1.0	2	eflomal
उततम पदारथों	H2896	hbo:2896	fertility	1.0	3	eflomal
उततर कहा	H0559	hbo:0559	fertility	1.0	2	eflomal
उततर दिशा	H6828	hbo:6828	fertility	1.0	25	eflomal
उततर देना	H6030	hbo:6030	fertility	1.0	2	eflomal
उततरी ओर	H6828	hbo:6828	fertility	1.0	10	eflomal;gloss
उदधार कराऊँ	G4982	grc:4982	fertility	1.0	2	eflomal
उदधार पाएगा	G4982	grc:4982	fertility	1.0	8	eflomal
उदधार पानेवालों	G4982	grc:4982	fertility	1.0	2	eflomal
उदास अपरसनन	H5620	hbo:5620	fertility	1.0	2	eflomal
उनका भाग	H5159	hbo:5159	fertility	1.0	3	eflomal
उनहोंने कहा	G3004	grc:3004	fertility	1.0	15	eflomal
उनहोंने किया	H6213	hbo:6213	fertility	1.0	3	eflomal
उनहोंने घेर	H5437	hbo:5437	fertility	1.0	3	eflomal
उनहोंने तुचछ	H3988	hbo:3988	fertility	1.0	2	eflomal
उनहोंने बलवा	H4784	hbo:4784	fertility	1.0	2	eflomal
उनहोंने सममति	G4824	grc:4824	fertility	1.0	2	eflomal
उपजानेवाली परतिमा	H5566	hbo:5566	fertility	1.0	2	eflomal
उपदरव उपदरव चिललाता	H2555	hbo:2555	fertility	1.0	2	eflomal
उपदरव हैं	H2555	hbo:2555	fertility	1.0	2	eflomal
उपरौठी कोठरी	H5944	hbo:5944	fertility	1.0	2	eflomal
उपहास करेंगे	G1702	grc:1702	fertility	1.0	2	eflomal
उपासना करें	H5647	hbo:5647	fertility	1.0	6	eflomal
उसका अनत	G5056	grc:5056	fertility	1.0	2	eflomal
उसका नाम	H7121	hbo:7121	fertility	1.0	2	eflomal
उसका रखा	H7121	hbo:7121	fertility	1.0	3	eflomal
उसकी परशंसा	H1984	hbo:1984a	fertility	1.0	3	eflomal
उसकी सतुति	H1984	hbo:1984a	fertility	1.0	2	eflomal
उसकी सतुति करो	H1984	hbo:1984a	fertility	1.0	2	eflomal
उसके उतपनन	H3205	hbo:3205	fertility	1.0	5	eflomal
उसको उततर	G0611	grc:611	fertility	1.0	12	eflomal
उसको छुडा	H6299	hbo:6299	fertility	1.0	2	eflomal
उसको मिटटी	H6912	hbo:6912	fertility	1.0	2	eflomal
उसको मिटटी गई	H6912	hbo:6912	fertility	1.0	3	eflomal
उसको मिटटी दी	H6912	hbo:6912	fertility	1.0	3	eflomal
उसको मिटटी दी गई	H6912	hbo:6912	fertility	1.0	11	eflomal
उसने चंगा	G2323	grc:2323	fertility	1.0	6	eflomal
उसने पास बुलाकर	G4341	grc:4341	fertility	1.0	3	eflomal
उसने बुलाकर	G4341	grc:4341	fertility	1.0	3	eflomal
उसने भेज	H7971	hbo:7971	fertility	1.0	3	eflomal
उसने भेजा	H7971	hbo:7971	fertility	1.0	6	eflomal
उसने मार	H5221	hbo:5221	fertility	1.0	3	eflomal
उसने मारकर	H5221	hbo:5221	fertility	1.0	2	eflomal
उसने मारा	H5221	hbo:5221	fertility	1.0	5	eflomal
उसने विदा	H7971	hbo:7971	fertility	1.0	6	eflomal
उसमें काम	H4399	hbo:4399	fertility	1.0	4	eflomal
उसमें परवेश	G1525	grc:1525	fertility	1.0	2	eflomal
उसमें समा	G1525	grc:1525	fertility	1.0	2	eflomal
उसमें है	G2192	grc:2192	fertility	1.0	4	eflomal
उससे बैर	H8130	hbo:8130	fertility	1.0	3	eflomal
उससे भवन	H0759	hbo:0759	fertility	1.0	5	eflomal
उसे मिटटी दी गई	H6912	hbo:6912	fertility	1.0	3	eflomal
ऊँचा सथान	H1116	hbo:1116	fertility	1.0	2	eflomal
ऊँचाई की	H6967	hbo:6967	fertility	1.0	7	eflomal
ऊँचे सथान	H1116	hbo:1116	fertility	1.0	41	eflomal
एकलौते पुतर	H3173	hbo:3173	fertility	1.0	2	eflomal
एपा दसवाँ अंश	H6241	hbo:6241	fertility	1.0	9	eflomal
एपा दसवाँ अंश मैदा	H6241	hbo:6241	fertility	1.0	4	eflomal
एपा दसवें अंश	H6241	hbo:6241	fertility	1.0	2	eflomal
एबयातार एबयातार	H0054	hbo:0054	fertility	1.0	2	eflomal
एलासा एलासा	H0501	hbo:0501	fertility	1.0	2	eflomal
ओझाओं भूत	H0178	hbo:0178	fertility	1.0	2	eflomal
ओढनी ओढे	G2619	grc:2619	fertility	1.0	2	eflomal
ओमरी पोती	H6018	hbo:6018	fertility	1.0	2	eflomal
ओमार सपो	H0201	hbo:0201	fertility	1.0	2	eflomal
कंगन पहना	H6781	hbo:6781	fertility	1.0	2	eflomal
कंगाल कितनों	H1803	hbo:1803a	fertility	1.0	2	eflomal
कचचा हो	H2865	hbo:2865	fertility	1.0	5	eflomal
कछार घास	H0260	hbo:0260	fertility	1.0	2	eflomal
कटोरे थाली	G4221	grc:4221	fertility	1.0	2	eflomal
कमोश देवता	H3645	hbo:3645	fertility	1.0	3	eflomal
कया कया सवाधीन	H6113	hbo:6113	fertility	1.0	2	eflomal
करना अवशय	G1163	grc:1163	fertility	1.0	2	eflomal
करना चाहिए	G1163	grc:1163	fertility	1.0	7	eflomal
करना छोड	H2308	hbo:2308	fertility	1.0	3	eflomal
करनेवाली आतमा	H7307	hbo:7307	fertility	1.0	4	eflomal
करूस पर	G4717	grc:4717	fertility	1.0	4	eflomal
करूस पर चढा	G4717	grc:4717	fertility	1.0	2	eflomal
करूस पर चढाए	G4717	grc:4717	fertility	1.0	3	eflomal
करूस पर चढाने	G4717	grc:4717	fertility	1.0	3	eflomal
करूस पर चढाया	G4717	grc:4717	fertility	1.0	18	eflomal
करूसों चढाए	G4957	grc:4957	fertility	1.0	2	eflomal
करो पवितर करो	H6942	hbo:6942	fertility	1.0	2	eflomal
करोध करोध	H0639	hbo:0639	fertility	1.0	2	eflomal
करोध दिलाते	H3707	hbo:3707	fertility	1.0	4	eflomal
करोध पर	H0639	hbo:0639	fertility	1.0	2	eflomal
करोध है	H0639	hbo:0639	fertility	1.0	2	eflomal
कलेश पाते	G2346	grc:2346	fertility	1.0	3	eflomal
कहने अनुसार	H6310	hbo:6310	fertility	1.0	3	eflomal
कहने आओ	H0559	hbo:0559	fertility	1.0	2	eflomal
कहने लगे	G3004	grc:3004	fertility	1.0	18	eflomal
कहला भेजे	H7971	hbo:7971	fertility	1.0	2	eflomal
कहीं पाया	H4672	hbo:4672	fertility	1.0	2	eflomal
कहें कहेगा	G2046	grc:2046	fertility	1.0	3	eflomal
कहेगा अपराध कषमा	G0863	grc:863	fertility	1.0	2	eflomal
काँप उठें	H7264	hbo:7264	fertility	1.0	2	eflomal
काँप उठेंगे	H7493	hbo:7493	fertility	1.0	2	eflomal
काँप उठेगी	H7493	hbo:7493	fertility	1.0	2	eflomal
काठी कसकर	H2280	hbo:2280	fertility	1.0	2	eflomal
काठी बाँधी	H2280	hbo:2280	fertility	1.0	2	eflomal
कान हों ले	G3775	grc:3775	fertility	1.0	2	eflomal
कानों कान	G3775	grc:3775	fertility	1.0	2	eflomal
काली घटाओं	H5645	hbo:5645	fertility	1.0	3	eflomal
किया ने	H6213	hbo:6213	fertility	1.0	2	eflomal
किरणें निकलती	H5785	hbo:5785	fertility	1.0	2	eflomal
किसी कुँवारी	H1330	hbo:1330	fertility	1.0	2	eflomal
किसी नहीं	G3762	grc:3762	fertility	1.0	7	eflomal
किसी सतरी	H0802	hbo:0802	fertility	1.0	2	eflomal
की यह वाणी	H5002	hbo:5002	fertility	1.0	30	eflomal
की यही वाणी	H5002	hbo:5002	fertility	1.0	10	eflomal
कुँवारी कनया	H1330	hbo:1330	fertility	1.0	2	eflomal
कुँवारीपन चिनह	H1331	hbo:1331	fertility	1.0	3	eflomal
कुआँ खोदा	H0875	hbo:0875	fertility	1.0	2	eflomal
कुटिल मनुषयों	H5767	hbo:5767	fertility	1.0	2	eflomal
कुतते डालेंगे	H3611	hbo:3611	fertility	1.0	2	eflomal
कुमारी कनया	H1330	hbo:1330	fertility	1.0	4	eflomal
कुरसियाँ हों	H0134	hbo:0134	fertility	1.0	2	eflomal
कुशती लड	G0075	grc:75	fertility	1.0	2	eflomal
कुशल कषेम	H7965	hbo:7965	fertility	1.0	18	eflomal
कूटकर निकाले	H3795	hbo:3795	fertility	1.0	2	eflomal
कूशन रिशआतइम	H3573	hbo:3573	fertility	1.0	4	eflomal
केवल यही	G3440	grc:3440	fertility	1.0	3	eflomal
केवल रख	G3440	grc:3440	fertility	1.0	2	eflomal
केवल ही	G3440	grc:3440	fertility	1.0	2	eflomal
कोठरी दवार	H3957	hbo:3957	fertility	1.0	2	eflomal
कोठरी भागेगा	H2315	hbo:2315	fertility	1.0	2	eflomal
कोठरी लौटाकर	H8372	hbo:8372	fertility	1.0	2	eflomal
कोडे मारेंगे	G3146	grc:3146	fertility	1.0	3	eflomal
कोयले उठे	H1513	hbo:1513	fertility	1.0	2	eflomal
खजूर पेड खुदे	H8561	hbo:8561	fertility	1.0	3	eflomal
खटखटाता जाएगा	G2925	grc:2925	fertility	1.0	2	eflomal
खटटे अंगूर	H1155	hbo:1155	fertility	1.0	2	eflomal
खतना कराने	G4059	grc:4059	fertility	1.0	2	eflomal
खतना करानेवाले	G4059	grc:4059	fertility	1.0	2	eflomal
खतना किए	G4061	grc:4061	fertility	1.0	9	eflomal
खमभा खडा	H4676	hbo:4676	fertility	1.0	4	eflomal
खमभों लटकाए	H8518	hbo:8518	fertility	1.0	2	eflomal
खमीरी रोटी	H2557	hbo:2557	fertility	1.0	3	eflomal
खलिहान अनन	H1637	hbo:1637	fertility	1.0	2	eflomal
खाकर तृपत	H7646	hbo:7646	fertility	1.0	2	eflomal
खाता पीता	G2068	grc:2068	fertility	1.0	2	eflomal
खाते खाते	H0398	hbo:0398	fertility	1.0	2	eflomal
खाते पीते	G4910	grc:4910	fertility	1.0	2	eflomal
खाना खाती	H0398	hbo:0398	fertility	1.0	2	eflomal
खाना खाया	H0398	hbo:0398	fertility	1.0	2	eflomal
खाली लौटा	G2756	grc:2756	fertility	1.0	3	eflomal
खींच लाऊँ	G2770	grc:2770	fertility	1.0	4	eflomal
खुदी मूरत	H6459	hbo:6459	fertility	1.0	2	eflomal
खुदी हुई मूरतियाँ	H6456	hbo:6456	fertility	1.0	3	eflomal
खुदी हुई मूरतियों	H6456	hbo:6456	fertility	1.0	2	eflomal
खेते खेते	G1643	grc:1643	fertility	1.0	2	eflomal
खोदे गडढे	H7845	hbo:7845	fertility	1.0	2	eflomal
गई उसको मिटटी दी गई	H6912	hbo:6912	fertility	1.0	2	eflomal
गदहियों बचचों	H5895	hbo:5895	fertility	1.0	2	eflomal
गदही बचचे	G4454	grc:4454	fertility	1.0	2	eflomal
गमभीर होना	G4586	grc:4586	fertility	1.0	2	eflomal
गरभवती सतरियों	H2030	hbo:2030	fertility	1.0	2	eflomal
गरभवती हुई	H2029	hbo:2029	fertility	1.0	23	eflomal
गरहण करता	G1209	grc:1209	fertility	1.0	3	eflomal
गला घोंटे हुओं	G4156	grc:4156	fertility	1.0	3	eflomal
गवाही दी	G3140	grc:3140	fertility	1.0	18	eflomal
गवाही दूँ	G3140	grc:3140	fertility	1.0	2	eflomal
गवाही देकर	G1263	grc:1263	fertility	1.0	2	eflomal
गवाही देता	G3140	grc:3140	fertility	1.0	12	eflomal
गशूरियों माकावासियों	H1651	hbo:1651	fertility	1.0	2	eflomal
गशूरियों माकियों	H1651	hbo:1651	fertility	1.0	2	eflomal
गहरा जल	H8415	hbo:8415	fertility	1.0	2	eflomal
गहरा सागर	H8415	hbo:8415	fertility	1.0	2	eflomal
गहरे सागर	H8415	hbo:8415	fertility	1.0	7	eflomal
गाँव गाँव	G2968	grc:2968	fertility	1.0	3	eflomal
गिडगिडाकर विनती	H2603	hbo:2603	fertility	1.0	6	eflomal
गिडगिडाहट सुनना	H8467	hbo:8467	fertility	1.0	3	eflomal
गिनती ली	H6485	hbo:6485	fertility	1.0	4	eflomal
गिरकर दणडवत	H7812	hbo:7812a	fertility	1.0	9	eflomal
गिलाद याबेश	H3003	hbo:3003b	fertility	1.0	2	eflomal
गिलाद रामोत	H7433	hbo:7433	fertility	1.0	3	eflomal
गिलादी याबेश	H3003	hbo:3003b	fertility	1.0	6	eflomal
गीदडों शुतुरमुरगों	H8565	hbo:8565	fertility	1.0	2	eflomal
गुपत सथानों	H4565	hbo:4565	fertility	1.0	2	eflomal
गूढ बात आरमभ	H4912	hbo:4912	fertility	1.0	5	eflomal
गोतर गोतर	H7626	hbo:7626	fertility	1.0	5	eflomal
घटती होती	H4270	hbo:4270	fertility	1.0	2	eflomal
घमणड करूँगा	G2744	grc:2744	fertility	1.0	2	eflomal
घमणड घमणड	G2744	grc:2744	fertility	1.0	2	eflomal
घरानों मुखय पुरुष	H7218	hbo:7218	fertility	1.0	9	eflomal
घरानों मुखय पुरुषों	H7218	hbo:7218	fertility	1.0	5	eflomal
घरानों मुखय मुखय	H7218	hbo:7218	fertility	1.0	4	eflomal
घरानों मुखय मुखय पुरुषों	H7218	hbo:7218	fertility	1.0	3	eflomal
घरेलू पशुओं	H0929	hbo:0929	fertility	1.0	7	eflomal
घात लगाए बैठे	H0693	hbo:0693	fertility	1.0	3	eflomal
घात लगाने वालों	H0693	hbo:0693	fertility	1.0	2	eflomal
घिनौना काम	H8441	hbo:8441	fertility	1.0	2	eflomal
घिनौनी वसतुएँ	H8251	hbo:8251	fertility	1.0	4	eflomal
घिनौनी वसतुओं	H8251	hbo:8251	fertility	1.0	4	eflomal
घिनौने काम	H8441	hbo:8441	fertility	1.0	7	eflomal
घुसकर माल	G4632	grc:4632	fertility	1.0	2	eflomal
घूँसे मारे	G2852	grc:2852	fertility	1.0	2	eflomal
घूमनेवाले पहियों	H1534	hbo:1534	fertility	1.0	2	eflomal
घृणा रखता	H8130	hbo:8130	fertility	1.0	2	eflomal
घृणित काम	H8441	hbo:8441	fertility	1.0	18	eflomal
घृणित कामों	H8441	hbo:8441	fertility	1.0	12	eflomal
घृणित वसतुएँ	H8251	hbo:8251	fertility	1.0	3	eflomal
घोडों सवारों	H5483	hbo:5483	fertility	1.0	3	eflomal
घोर अंधकार छाया	H6205	hbo:6205	fertility	1.0	2	eflomal
चटटानी बिजजू	H8227	hbo:8227	fertility	1.0	2	eflomal
चढाई घेर	H6696	hbo:6696	fertility	1.0	2	eflomal
चढाना होमबलि	H5930	hbo:5930	fertility	1.0	5	eflomal
चयूं चयूं	H3123	hbo:3123	fertility	1.0	2	eflomal
चरचा ने	H1696	hbo:1696	fertility	1.0	2	eflomal
चरबी कमर	H2459	hbo:2459	fertility	1.0	2	eflomal
चराइयाँ मिलीं	H4054	hbo:4054	fertility	1.0	2	eflomal
चलने फिरने	G4043	grc:4043	fertility	1.0	4	eflomal
चलाए चलते	G0071	grc:71	fertility	1.0	2	eflomal
चाँदी चाँदी	H3701	hbo:3701	fertility	1.0	2	eflomal
चाँदी टुकडे	H3701	hbo:3701	fertility	1.0	3	eflomal
चार अंगुल चौडी	H2948	hbo:2948	fertility	1.0	2	eflomal
चारों कँगनी	H3749	hbo:3749	fertility	1.0	2	eflomal
चिकारे हिरन	H6643	hbo:6643a	fertility	1.0	6	eflomal
चिटठियाँ डालीं	H1486	hbo:1486	fertility	1.0	3	eflomal
चिटठी डाल डालकर	H1486	hbo:1486	fertility	1.0	4	eflomal
चिटठी डाल डालकर दिए	H1486	hbo:1486	fertility	1.0	2	eflomal
चिटठी डालकर	H1486	hbo:1486	fertility	1.0	9	eflomal
चिटठी डाली	H1486	hbo:1486	fertility	1.0	7	eflomal
चिटठी नाम	H1486	hbo:1486	fertility	1.0	2	eflomal
चितत लगाकर बात	H4405	hbo:4405	fertility	1.0	2	eflomal
चिनह दिखाया	G4592	grc:4592	fertility	1.0	2	eflomal
चिनह रूप	H0226	hbo:0226	fertility	1.0	2	eflomal
चिलला उठे	G0349	grc:349	fertility	1.0	2	eflomal
चिललाए करूस पर	G4717	grc:4717	fertility	1.0	2	eflomal
चिललाकर पराण	G1606	grc:1606	fertility	1.0	2	eflomal
चिललाकर रोने	H1058	hbo:1058	fertility	1.0	4	eflomal
चुंगी चौकी	G5058	grc:5058	fertility	1.0	2	eflomal
चुंगी लेनेवाला	G5057	grc:5057	fertility	1.0	2	eflomal
चुंगी लेनेवाले	G5057	grc:5057	fertility	1.0	10	eflomal
चुंगी लेनेवालों	G5057	grc:5057	fertility	1.0	8	eflomal
चुने हुओं	G1588	grc:1588	fertility	1.0	8	eflomal
चूना पोतना	H7875	hbo:7875	fertility	1.0	2	eflomal
चेतावनी दी	G1291	grc:1291	fertility	1.0	2	eflomal
चेतावनी पाकर	G5537	grc:5537	fertility	1.0	2	eflomal
चोरी देना	G2813	grc:2813	fertility	1.0	3	eflomal
चौंक उठा	H3364	hbo:3364	fertility	1.0	2	eflomal
चौकस रहो	G0991	grc:991	fertility	1.0	7	eflomal
चौडाई की	H7341	hbo:7341	fertility	1.0	8	eflomal
चौडाई बराबर	H7341	hbo:7341	fertility	1.0	4	eflomal
चौथाई देश राजा	G5076	grc:5076	fertility	1.0	2	eflomal
चौथे महीने	H2320	hbo:2320	fertility	1.0	2	eflomal
छाती पीटकर	H5594	hbo:5594	fertility	1.0	2	eflomal
छाती पीटने	H5594	hbo:5594	fertility	1.0	4	eflomal
छावनी करके	H2583	hbo:2583	fertility	1.0	2	eflomal
छावनी किए	H2583	hbo:2583	fertility	1.0	2	eflomal
छावनी डाली	H2583	hbo:2583	fertility	1.0	8	eflomal
छिनाले कमाई	H0868	hbo:0868	fertility	1.0	3	eflomal
छुडानेवाला कुटुमबी	H1350	hbo:1350	fertility	1.0	2	eflomal
छुडानेवाले कुटुमबी	H1350	hbo:1350	fertility	1.0	4	eflomal
छुरियाँ बनवाकर	H2719	hbo:2719	fertility	1.0	2	eflomal
छोटी नाव	G4142	grc:4142	fertility	1.0	2	eflomal
छोटी पुसतक	G0974	grc:974	fertility	1.0	2	eflomal
छोटी मछलियाँ	G2485	grc:2485	fertility	1.0	2	eflomal
छोटे छोटा	G3398	grc:3398	fertility	1.0	3	eflomal
जंगली गदहे	H6501	hbo:6501	fertility	1.0	5	eflomal
जंगली गदहों	H6501	hbo:6501	fertility	1.0	2	eflomal
जंगली दाने	G2215	grc:2215	fertility	1.0	3	eflomal
जंगली दाने पौधे	G2215	grc:2215	fertility	1.0	3	eflomal
जंगली साँड	H7214	hbo:7214	fertility	1.0	5	eflomal
जंजीर जकडा	G0254	grc:254	fertility	1.0	2	eflomal
जंजीरों बेडियों	G0254	grc:254	fertility	1.0	2	eflomal
जनतु रेंगते	H7430	hbo:7430	fertility	1.0	2	eflomal
जबदी पुतर	G2199	grc:2199	fertility	1.0	4	eflomal
जबरन निकाल	H5080	hbo:5080	fertility	1.0	4	eflomal
जयजयकार करें	H7442	hbo:7442	fertility	1.0	3	eflomal
